word,vector
aids,"[2.7960539e-04 1.8812716e-02 9.9424464e-01 1.2648106e-04 1.0044053e-01
 1.0070205e-04 9.0514779e-01 6.7217082e-01 6.2813580e-02 1.1531264e-02
 9.9200940e-01 9.4277835e-01 4.1342378e-03 2.3199210e-01 4.1541457e-04
 8.9544755e-01 2.3543835e-05 8.4456682e-01 3.3110380e-05 7.4966222e-01
 9.9265617e-01 9.9947429e-01 9.9897194e-01 1.4930099e-02 9.9359322e-01]"
tests,"[1.6885996e-04 3.2862812e-02 9.8634946e-01 1.3735890e-04 1.4709237e-01
 1.1688471e-04 9.6584582e-01 6.9907707e-01 4.9189806e-02 6.6905916e-03
 9.9038434e-01 9.6196532e-01 5.8338344e-03 3.7903228e-01 9.0608001e-04
 9.0022540e-01 4.6432018e-05 8.2085454e-01 3.0934811e-05 7.3849595e-01
 9.9280143e-01 9.9811780e-01 9.9842203e-01 1.4689416e-02 9.9415421e-01]"
manly,"[5.8263540e-04 6.4572394e-03 9.4872701e-01 7.3170662e-04 8.5853434e-01
 1.9609928e-05 9.9278516e-01 9.5774162e-01 2.4329931e-01 2.7887255e-02
 9.9745929e-01 9.7608030e-01 7.3468685e-04 3.8041216e-01 5.8831573e-03
 9.4718051e-01 6.3693523e-04 3.5314125e-01 5.4973960e-03 5.1321346e-01
 9.9543315e-01 9.9593359e-01 9.9741024e-01 2.2950980e-01 9.7459364e-01]"
dear,"[1.3008714e-04 7.0496589e-02 9.9381727e-01 1.5751630e-02 9.2392063e-01
 8.8661909e-05 9.9953198e-01 8.8206190e-01 2.0769063e-01 9.2172921e-03
 9.8923504e-01 9.6293414e-01 2.2461653e-02 6.0944235e-01 1.3610721e-03
 5.4764253e-01 3.9646327e-03 2.6525748e-01 1.5094876e-04 6.6094249e-01
 9.9731421e-01 9.3744218e-01 9.9951863e-01 5.1322043e-02 8.8596451e-01]"
asks,"[1.10450387e-03 1.11713737e-01 9.75780189e-01 4.87327576e-04
 3.07524443e-01 2.00280547e-03 9.98409271e-01 9.12587464e-01
 1.19056016e-01 2.31599510e-02 9.79480326e-01 9.33398366e-01
 2.13087797e-02 1.11721843e-01 1.11904442e-02 7.54083276e-01
 1.97052956e-04 3.53247285e-01 2.22355127e-04 8.05450499e-01
 9.90512609e-01 9.94944811e-01 9.91351247e-01 2.12862492e-02
 9.30911899e-01]"
ask,"[1.51473284e-03 4.59400713e-02 9.92361784e-01 7.83354044e-04
 2.34612495e-01 3.74108553e-04 9.98601019e-01 9.85809088e-01
 9.69966948e-02 5.58918715e-03 9.90572512e-01 9.30082321e-01
 1.37395263e-02 3.07532072e-01 3.68624926e-04 8.47533107e-01
 1.02967024e-04 5.50450623e-01 1.42455101e-05 8.78865659e-01
 9.99291658e-01 9.97473836e-01 9.99526262e-01 3.06936800e-02
 9.93036389e-01]"
remind,"[1.6954541e-04 2.1521509e-02 9.5657951e-01 2.9394031e-04 6.7183346e-01
 4.1782856e-05 9.9370873e-01 9.0055084e-01 1.1472672e-02 4.7162175e-03
 9.8970830e-01 8.9010364e-01 3.6059618e-03 3.6230513e-01 1.2535453e-03
 9.3621862e-01 4.5803189e-04 3.6894375e-01 8.3804131e-05 6.6068333e-01
 9.9706954e-01 9.9916208e-01 9.9752694e-01 3.7986100e-02 9.8343146e-01]"
distinct,"[1.5574098e-03 3.1785965e-03 9.9932837e-01 8.6742640e-04 3.2558006e-01
 1.9958615e-04 9.8789573e-01 9.3560755e-01 3.4884721e-02 1.5517980e-02
 9.9484193e-01 9.1484320e-01 1.6736090e-02 4.8567045e-01 4.1708350e-04
 8.8328767e-01 3.6931038e-04 3.8990274e-01 3.6633015e-04 8.4121943e-01
 9.9423528e-01 9.9967545e-01 9.9984646e-01 6.2656760e-02 9.9725926e-01]"
pug,"[3.4147501e-04 3.2253653e-02 9.6792066e-01 4.0027499e-04 9.5906115e-01
 7.0691109e-04 9.9708176e-01 4.0700960e-01 7.1176291e-02 2.2155643e-03
 9.9628043e-01 9.7575855e-01 2.5720596e-03 6.0202473e-01 1.3979971e-03
 8.6108410e-01 1.5989542e-03 3.4701389e-01 4.5537949e-05 6.5231252e-01
 9.9962807e-01 9.6023417e-01 9.9910140e-01 1.5508324e-02 9.8724151e-01]"
dog,"[1.20699406e-04 2.71465182e-02 9.72144485e-01 8.44880939e-03
 5.82788110e-01 1.48147345e-04 9.96009588e-01 8.06023240e-01
 4.27311063e-02 5.30898571e-04 9.87080693e-01 9.33999896e-01
 2.45213807e-02 6.36948943e-01 6.90370798e-03 9.21275616e-01
 1.01587176e-03 2.82046616e-01 2.96413898e-04 8.16282511e-01
 9.98312354e-01 9.50121999e-01 9.99769688e-01 3.58762741e-02
 9.70597506e-01]"
dedicated,"[3.20807099e-03 1.81111097e-02 9.91241992e-01 1.85620785e-03
 3.31102848e-01 2.87204981e-04 9.99931931e-01 9.74041820e-01
 4.53478247e-01 1.21406615e-02 9.94261146e-01 9.65626597e-01
 1.22247636e-02 4.06543732e-01 1.37898326e-03 7.89448619e-01
 3.36471200e-03 7.35280216e-02 2.01195478e-04 7.46310592e-01
 9.98357713e-01 9.15806651e-01 9.98008609e-01 5.06186485e-02
 9.56558943e-01]"
institute,"[2.4276078e-03 2.1974921e-02 9.8681283e-01 8.0534816e-04 1.5396610e-01
 2.3646355e-03 9.9991858e-01 9.6541047e-01 3.3277890e-01 3.8762391e-03
 9.8346251e-01 9.2083037e-01 1.5889794e-02 3.5545284e-01 1.9915998e-03
 5.8070022e-01 7.9717636e-03 9.3158156e-02 2.0781159e-04 7.6237959e-01
 9.9150419e-01 9.1505849e-01 9.9566448e-01 7.2178900e-02 9.0200078e-01]"
problematics,"[1.34694576e-03 2.54878998e-02 9.85467613e-01 4.95612621e-04
 2.55829871e-01 2.84788013e-03 9.99261498e-01 8.11246216e-01
 1.04338527e-01 1.65846944e-03 9.49954033e-01 9.26025629e-01
 1.11602545e-02 5.38904965e-01 5.19633293e-04 5.88971555e-01
 2.70581245e-03 6.70181513e-02 1.65849924e-04 7.48817086e-01
 9.80293632e-01 9.92295682e-01 9.93682504e-01 4.40035760e-02
 8.16126466e-01]"
visit,"[5.8606267e-04 4.8630655e-02 9.9507791e-01 4.5756400e-03 5.4384279e-01
 2.1615624e-04 9.9556410e-01 6.7264473e-01 2.5226963e-01 7.4020624e-03
 9.7981954e-01 9.4193244e-01 3.6543757e-02 5.3655213e-01 1.1506677e-04
 6.8449980e-01 1.3547242e-03 1.1114931e-01 4.9293041e-05 9.4688630e-01
 9.8262829e-01 9.9194950e-01 9.9922860e-01 5.0577462e-02 9.7027683e-01]"
max,"[5.4183602e-04 1.3970554e-02 9.6180278e-01 7.1072578e-04 1.2174696e-01
 1.8188357e-04 9.9697042e-01 7.5847006e-01 2.2708863e-02 1.7929971e-03
 9.4956672e-01 9.8134440e-01 1.3633788e-02 1.4555290e-01 4.0572882e-04
 4.5124337e-01 7.4732304e-04 4.0823817e-01 8.6724758e-06 8.2939529e-01
 9.9661589e-01 9.9142528e-01 9.9766028e-01 9.7313225e-03 9.7626287e-01]"
rapists,"[7.3862076e-04 1.7105162e-02 9.9717891e-01 6.8530440e-04 8.7529635e-01
 8.3535910e-05 9.8958009e-01 9.6578389e-01 2.0641655e-02 2.0749867e-03
 9.8759216e-01 9.7114360e-01 1.3215125e-02 6.8396008e-01 9.9229813e-04
 9.2469990e-01 8.9788437e-04 4.3636402e-01 1.5962124e-04 8.1553090e-01
 9.9819791e-01 9.9921769e-01 9.9981487e-01 4.8277467e-02 9.8840630e-01]"
converted,"[5.3319335e-04 3.7915409e-03 9.8970532e-01 3.7461519e-05 3.1250787e-01
 1.1950731e-04 9.9493766e-01 9.6734071e-01 6.4567089e-02 1.5346110e-03
 9.7933191e-01 9.3975174e-01 1.4417470e-03 4.1054803e-01 2.8127432e-04
 9.5894837e-01 1.5380979e-04 5.9675127e-01 1.0788441e-05 9.1253734e-01
 9.8780310e-01 9.9955589e-01 9.9888760e-01 2.7516484e-03 9.9126446e-01]"
forcebly,"[5.1665306e-04 3.7362576e-03 9.9410707e-01 5.1736832e-05 3.4868693e-01
 1.3646483e-04 9.9768174e-01 9.6970248e-01 5.5220276e-02 3.1468868e-03
 9.7571033e-01 9.0632558e-01 1.5925467e-03 4.8844090e-01 1.9899011e-04
 9.4251859e-01 1.2838840e-04 5.7200491e-01 7.8678131e-06 9.0579700e-01
 9.9360132e-01 9.9959910e-01 9.9951422e-01 5.4400265e-03 9.9363315e-01]"
profits,"[8.9895725e-04 1.7153352e-02 9.8529971e-01 6.6053867e-04 4.6224838e-01
 1.8557310e-03 9.9877608e-01 9.1276479e-01 2.5360286e-02 1.4309019e-02
 9.9360484e-01 9.0877020e-01 3.4544766e-03 5.2125978e-01 1.7302930e-03
 9.8180997e-01 2.2883415e-03 1.4551860e-01 1.8775463e-05 8.1860554e-01
 9.9773258e-01 9.9657679e-01 9.9938762e-01 5.5501550e-02 9.1602004e-01]"
may,"[7.3781610e-04 1.6692400e-02 9.7278821e-01 4.8518181e-04 5.8167267e-01
 3.2770932e-03 9.9408513e-01 9.4017172e-01 2.8526157e-02 2.3840368e-03
 9.9794656e-01 9.6703970e-01 7.6976418e-03 2.8143668e-01 7.2419047e-03
 9.9556220e-01 1.4367968e-02 2.8268275e-01 2.7313828e-04 5.4131323e-01
 9.7817230e-01 9.9762022e-01 9.9822253e-01 5.8776170e-02 9.4513541e-01]"
groups,"[2.4569035e-04 1.3428241e-01 9.7046983e-01 7.7465177e-04 4.6782935e-01
 1.8891394e-03 9.9507904e-01 9.7138631e-01 6.1138272e-03 6.3014030e-04
 9.8814023e-01 9.8052019e-01 4.5540571e-02 2.1396899e-01 9.7936094e-03
 9.0139294e-01 1.1030793e-02 7.5472093e-01 3.9362907e-04 1.8541634e-01
 9.4239593e-01 9.9781549e-01 9.9869800e-01 1.6112408e-01 9.7026610e-01]"
jealous,"[1.9150972e-04 3.0717313e-02 9.8098981e-01 2.3461282e-03 5.9861612e-01
 1.0254979e-04 9.9578583e-01 7.7473307e-01 1.8472373e-02 4.5761466e-04
 9.7774220e-01 9.7520530e-01 2.6909888e-02 4.5910722e-01 4.3336451e-03
 6.9423389e-01 5.6743622e-03 6.5903974e-01 1.1714697e-03 2.5888073e-01
 9.8656619e-01 9.8992682e-01 9.9716365e-01 2.8347820e-02 9.5943761e-01]"
goons,"[8.0013275e-04 1.6595960e-02 9.9186265e-01 1.0272264e-03 1.8971843e-01
 3.6693126e-02 9.9054575e-01 7.8188795e-01 1.7673850e-02 1.0791421e-03
 9.8360777e-01 9.2869365e-01 8.7344944e-03 2.7223063e-01 3.5843253e-04
 9.0302932e-01 8.1676245e-03 3.5631704e-01 1.9937754e-05 7.7070546e-01
 9.5823771e-01 9.9939394e-01 9.9974144e-01 1.9263971e-01 9.9591446e-01]"
tied,"[3.6668777e-04 9.0643167e-03 9.8943228e-01 2.9826164e-04 5.7041937e-01
 1.2752414e-03 9.9902916e-01 9.3408924e-01 8.1786305e-02 4.0838420e-03
 9.8749220e-01 9.6337259e-01 6.3767135e-03 4.1444686e-01 5.5307150e-04
 9.9254966e-01 1.6900301e-03 7.2366887e-01 7.8678131e-06 8.8082886e-01
 9.9592912e-01 9.9860770e-01 9.9934137e-01 1.4336586e-02 9.9918461e-01]"
saffron,"[1.6704202e-04 1.7528802e-02 9.7696257e-01 3.1927228e-04 8.2500452e-01
 8.7487698e-04 9.9916971e-01 9.4722217e-01 3.1458825e-02 2.2277832e-03
 9.8883832e-01 9.8012906e-01 1.2825906e-02 3.5551912e-01 2.4654567e-03
 9.9322140e-01 3.2079220e-03 7.0255363e-01 1.6361475e-05 8.6215824e-01
 9.9752355e-01 9.9622190e-01 9.9922216e-01 1.5682191e-02 9.9848819e-01]"
forehead,"[9.5427036e-05 3.1745255e-02 9.5345205e-01 3.4937263e-04 8.8018441e-01
 1.5502572e-03 9.9834991e-01 9.3860865e-01 2.6678205e-02 2.2836924e-03
 9.5644623e-01 9.7392488e-01 1.4915794e-02 2.1374589e-01 1.3303161e-03
 9.3852949e-01 3.3256114e-03 7.4776071e-01 1.7046928e-05 8.9322364e-01
 9.9892676e-01 9.8987263e-01 9.9742007e-01 2.2815645e-02 9.9312055e-01]"
gaurdian,"[6.2379241e-03 6.1905354e-02 9.8404002e-01 7.3876977e-04 6.1093146e-01
 7.6740980e-03 9.9320692e-01 7.1929884e-01 2.8999031e-01 3.0509233e-03
 9.8662096e-01 8.7828279e-01 1.6525388e-02 2.8797716e-01 1.0776520e-04
 5.2887344e-01 1.2100935e-03 5.5200058e-01 1.1891127e-05 9.1454291e-01
 9.9315166e-01 9.8917836e-01 9.9622655e-01 5.3653181e-02 9.7356594e-01]"
hinduism,"[8.6820126e-03 2.0539373e-02 9.7484708e-01 2.2894144e-04 5.6532204e-01
 8.7574124e-04 9.8401666e-01 8.6749387e-01 2.1984363e-01 7.6534450e-03
 9.8727614e-01 8.9459658e-01 4.6451986e-03 4.4877794e-01 5.0833821e-04
 7.3625159e-01 4.8050284e-04 2.5063956e-01 4.1672587e-04 8.1304538e-01
 9.7053379e-01 9.9696499e-01 9.8890960e-01 1.4699134e-01 9.7095156e-01]"
shankar,"[7.2011352e-04 1.9865394e-02 9.6620452e-01 3.9190054e-05 8.3266854e-01
 1.2451112e-03 9.7682476e-01 9.2031360e-01 2.2130907e-02 1.0691702e-02
 9.8737711e-01 9.3592077e-01 3.1796396e-03 4.1389367e-01 8.9454651e-04
 9.5506382e-01 4.2900443e-04 2.2350392e-01 5.5056810e-04 8.0817151e-01
 9.4530827e-01 9.9977219e-01 9.9085438e-01 1.2206048e-01 9.8414218e-01]"
acharya,"[4.6393275e-04 3.7791938e-02 9.7576499e-01 4.7624111e-05 8.3835447e-01
 2.2633076e-03 9.8493540e-01 9.2520535e-01 1.8035352e-02 1.6050935e-02
 9.8492563e-01 9.3162686e-01 2.9393137e-03 4.0326783e-01 9.1582537e-04
 9.4790912e-01 8.6641312e-04 2.8829980e-01 3.0645728e-04 8.0759966e-01
 9.3921775e-01 9.9985093e-01 9.9415362e-01 8.7190092e-02 9.9094695e-01]"
vivekananda,"[3.4490228e-04 1.3517144e-01 9.8568809e-01 2.3657084e-04 5.9976918e-01
 9.0733171e-04 9.9862731e-01 9.0293324e-01 1.8640429e-02 4.0481985e-03
 9.9019724e-01 9.7222900e-01 3.5743713e-03 4.6938345e-01 7.6255202e-04
 9.0962160e-01 3.2071173e-03 2.6423660e-01 3.7670135e-05 5.7108241e-01
 9.9699211e-01 9.9862123e-01 9.9811578e-01 2.9520601e-02 9.4288588e-01]"
knock,"[1.67524815e-03 1.23342872e-02 9.61695373e-01 2.08348036e-04
 5.95796287e-01 2.29567289e-04 9.97866571e-01 9.69555616e-01
 3.49403024e-02 4.61071730e-04 9.98300374e-01 9.65460777e-01
 1.19147599e-02 4.89540577e-01 6.15686178e-04 9.54493642e-01
 4.56740260e-02 1.52526975e-01 1.09285116e-04 5.82124352e-01
 9.23096180e-01 9.96014416e-01 9.98926401e-01 5.05830348e-02
 9.73529339e-01]"
rip,"[3.6996603e-04 5.0826371e-02 9.8886395e-01 3.5217404e-04 4.8552227e-01
 3.8594007e-05 9.9087489e-01 8.8221240e-01 4.2657584e-02 4.6467781e-03
 9.9886912e-01 9.6347475e-01 5.0048232e-03 6.9583178e-01 9.4673038e-04
 9.4666362e-01 6.0406327e-04 3.4013316e-01 5.5551529e-05 7.5323355e-01
 9.8832965e-01 9.9167925e-01 9.9947500e-01 4.3663889e-02 9.5664817e-01]"
powerful,"[4.0620565e-05 1.2896448e-02 9.9563515e-01 1.4404356e-03 6.5347338e-01
 2.1308661e-05 9.9613416e-01 9.3173206e-01 1.6246632e-01 4.1066408e-03
 9.5636404e-01 9.8245573e-01 2.1359235e-02 6.3640517e-01 9.2729926e-04
 7.9350173e-01 4.2131543e-04 6.5116441e-01 3.4511089e-05 9.2110920e-01
 9.9797720e-01 9.4918823e-01 9.9951875e-01 1.2977958e-02 9.5059979e-01]"
image,"[5.6862831e-05 1.2567967e-02 9.8851550e-01 1.0539591e-03 4.2964917e-01
 2.7328730e-05 9.8694766e-01 9.3072891e-01 1.0392246e-01 1.8480718e-03
 9.4148767e-01 9.8649561e-01 2.8420866e-02 5.8654273e-01 6.2987208e-04
 8.7818539e-01 3.9803982e-04 6.1016136e-01 4.1216612e-05 8.6095876e-01
 9.9685609e-01 9.5093822e-01 9.9959594e-01 2.6122659e-02 9.4374669e-01]"
hello,"[2.2926927e-04 1.0104656e-02 8.6640394e-01 6.6015124e-04 8.2140529e-01
 1.2388825e-04 9.9453557e-01 9.3401325e-01 6.5798640e-02 3.7153959e-03
 9.9666214e-01 9.7625291e-01 8.8572502e-03 3.6509797e-01 2.8845966e-03
 9.6380889e-01 2.1619499e-03 3.6922121e-01 1.2499094e-04 7.3088360e-01
 9.9717343e-01 9.8243785e-01 9.9660361e-01 5.1011890e-02 9.9088454e-01]"
calling,"[3.3894181e-04 2.6621222e-02 9.8198891e-01 1.2850463e-03 8.7379235e-01
 1.9058585e-04 9.9901199e-01 9.2658281e-01 2.4903944e-01 8.9028776e-03
 9.9808538e-01 9.7557116e-01 5.2054226e-03 5.6767046e-01 1.7912686e-03
 9.6723294e-01 3.6442578e-03 1.2541762e-01 4.8786402e-05 8.5796618e-01
 9.9924135e-01 9.6922529e-01 9.9831617e-01 2.9533416e-02 9.4421577e-01]"
tech,"[1.54495239e-04 3.90257835e-02 9.29718077e-01 1.35034323e-03
 9.28088188e-01 6.19977713e-04 9.79548335e-01 8.20508838e-01
 2.05199420e-02 1.04908645e-02 9.79803622e-01 8.69233847e-01
 3.10286880e-03 1.74369842e-01 1.52257085e-03 7.51921713e-01
 1.51873827e-02 2.15686232e-01 1.21575594e-03 6.38554633e-01
 9.92839694e-01 9.86799181e-01 9.99215961e-01 8.00429881e-02
 9.69634116e-01]"
bleach,"[1.3858974e-03 1.4363825e-02 9.8908430e-01 4.6223402e-04 5.8799565e-01
 1.6639233e-03 9.9298579e-01 9.4214284e-01 1.4246675e-01 5.3817034e-04
 9.9447131e-01 9.6944118e-01 2.2772819e-02 5.0754488e-01 1.1645257e-03
 9.8568588e-01 4.2168200e-03 3.3923897e-01 2.7537346e-05 9.6158862e-01
 9.9152565e-01 9.9825031e-01 9.9625933e-01 2.3767233e-02 9.6121806e-01]"
pussy,"[5.2145422e-03 4.3759048e-02 9.9005812e-01 1.9775629e-03 8.6145782e-01
 2.9972196e-04 9.9835706e-01 9.8453248e-01 9.6924275e-02 5.3928792e-03
 9.8125994e-01 9.4186997e-01 1.2397110e-02 4.3678355e-01 2.2090077e-03
 8.6069626e-01 1.1026561e-03 4.4923580e-01 6.0388446e-04 7.7203172e-01
 9.9732494e-01 9.9751687e-01 9.9926823e-01 6.4313948e-02 9.9093318e-01]"
doll,"[6.44910336e-03 3.64969671e-02 9.86335218e-01 3.76218557e-03
 9.31425095e-01 5.85556030e-04 9.97537613e-01 9.69848871e-01
 5.24158180e-02 1.01189315e-02 9.67517376e-01 9.42896843e-01
 1.28355324e-02 4.43831056e-01 1.75172091e-03 8.34161520e-01
 9.53465700e-04 3.43641341e-01 1.40708685e-03 7.58502960e-01
 9.98566031e-01 9.97413456e-01 9.99512315e-01 1.98437452e-01
 9.92885709e-01]"
generally,"[4.9743950e-03 9.9515021e-03 9.6754873e-01 2.7287334e-02 2.7085704e-01
 1.2865663e-04 9.8383886e-01 9.0348279e-01 1.7023870e-01 1.4453262e-02
 9.9710697e-01 9.5340931e-01 3.0520320e-02 2.6969752e-01 1.3519585e-02
 9.1417688e-01 1.4968693e-02 3.3117801e-01 7.9257190e-03 7.4158561e-01
 9.7083217e-01 9.6797705e-01 9.9002004e-01 2.8631717e-02 9.5438743e-01]"
slut,"[6.2933564e-04 4.5365393e-02 9.9597394e-01 1.4135540e-03 4.9676898e-01
 5.6445599e-05 9.9870753e-01 9.7433138e-01 4.4395387e-02 3.2150745e-04
 9.9922562e-01 9.9400914e-01 6.4448804e-02 4.2062986e-01 2.5412440e-04
 9.0679705e-01 6.1926246e-04 6.8676001e-01 1.3649464e-05 7.0266557e-01
 9.9566704e-01 9.9721134e-01 9.9891919e-01 5.1198065e-02 9.7845954e-01]"
freaking,"[7.19547272e-04 1.12427175e-02 9.89328265e-01 8.61853361e-04
 8.48683715e-01 9.17375088e-04 9.99526203e-01 7.96233356e-01
 3.82422417e-01 1.65406466e-02 9.96965885e-01 9.48222697e-01
 8.87989998e-03 4.18120563e-01 2.64674425e-04 9.27671075e-01
 4.27225232e-03 1.20407313e-01 4.44650650e-05 9.24670160e-01
 9.98367906e-01 8.95888686e-01 9.98175859e-01 5.37155271e-02
 8.99563313e-01]"
femaledominated,"[7.01189041e-04 9.61091220e-02 9.24441934e-01 9.90334153e-03
 3.85916382e-01 3.35186720e-04 9.95763898e-01 8.62116277e-01
 1.01300329e-01 1.47996545e-02 9.81272459e-01 9.01677370e-01
 1.66532099e-02 4.70034838e-01 3.18029523e-03 8.73827159e-01
 4.75648046e-03 2.96544194e-01 1.67340040e-04 7.59979248e-01
 9.97455001e-01 9.24387574e-01 9.98774767e-01 4.50896025e-02
 9.74182963e-01]"
skill,"[7.73280859e-04 1.54182702e-01 9.67252374e-01 9.27686691e-04
 1.47296607e-01 1.09076500e-04 9.89442885e-01 7.54243731e-01
 1.19959414e-01 2.64105201e-03 9.88758504e-01 9.94348824e-01
 3.17617953e-02 1.51743740e-01 7.59929419e-04 7.84403682e-01
 6.25339150e-03 2.92577922e-01 7.60257244e-05 6.00023210e-01
 9.80877638e-01 9.42985952e-01 9.92811084e-01 3.68583798e-02
 8.98401856e-01]"
minimal,"[9.9316239e-04 7.7198237e-02 9.8500276e-01 1.7023087e-03 8.9475214e-02
 7.1525574e-05 9.9009061e-01 8.2380843e-01 2.8510654e-01 3.6841631e-03
 9.9103904e-01 9.9630737e-01 5.1338255e-02 1.0147774e-01 1.3150871e-03
 8.1423604e-01 1.1849046e-02 3.5890159e-01 1.6298890e-04 6.4659417e-01
 9.5250463e-01 9.4964564e-01 9.8326057e-01 4.1495591e-02 8.8096070e-01]"
required,"[1.0398924e-03 2.3834705e-02 9.9327886e-01 2.4827421e-03 3.7616819e-02
 4.2766333e-05 9.8916292e-01 9.4479358e-01 3.0864674e-01 3.0040145e-03
 9.9538410e-01 9.9714816e-01 3.5869569e-02 6.1795443e-02 4.5330822e-03
 9.2407823e-01 3.1208694e-03 8.3370149e-01 7.8797340e-05 2.8675023e-01
 9.4586527e-01 9.8701143e-01 9.8115003e-01 5.0704151e-02 9.3891686e-01]"
physical,"[3.5881996e-05 8.0262899e-02 9.9559963e-01 1.5434623e-04 1.4903316e-01
 1.1172891e-04 9.9676478e-01 9.2533439e-01 1.1201382e-02 3.1737983e-03
 9.9763906e-01 9.8162562e-01 2.8164089e-03 2.9756126e-01 1.0257065e-03
 9.1923940e-01 2.8863549e-04 9.2033023e-01 4.2617321e-06 2.8759712e-01
 9.9657059e-01 9.9961102e-01 9.9587792e-01 1.2128085e-02 9.8017955e-01]"
exertion,"[5.7727098e-05 3.9728492e-02 9.9685603e-01 1.2597442e-04 3.1776154e-01
 2.5871396e-04 9.9729574e-01 9.3548012e-01 1.4190018e-02 2.4616122e-03
 9.9762869e-01 9.5739698e-01 3.2578409e-03 3.5788634e-01 1.9363463e-03
 8.7104213e-01 5.7807565e-04 8.8389391e-01 2.6524067e-06 5.7554573e-01
 9.9248683e-01 9.9966604e-01 9.9386513e-01 7.0666373e-03 9.6652329e-01]"
indoors,"[1.7368793e-04 3.1212121e-02 9.9435067e-01 5.2371621e-04 4.7003892e-01
 2.7257204e-04 9.9824882e-01 8.4355319e-01 2.9634714e-02 1.5251637e-03
 9.9701083e-01 9.5293796e-01 2.0109862e-02 3.0719027e-01 3.1852722e-03
 9.0481341e-01 4.2617321e-04 7.6012510e-01 7.4207783e-06 8.2676077e-01
 9.9324560e-01 9.9572694e-01 9.9341762e-01 9.7626448e-03 9.5632821e-01]"
tightly,"[2.6577711e-04 2.7243704e-02 9.8792088e-01 2.0997524e-03 4.6562269e-01
 2.9093027e-04 9.9718666e-01 7.5550401e-01 4.4511318e-02 1.5348494e-03
 9.9298620e-01 9.3372917e-01 7.3761433e-02 1.8157578e-01 3.2887757e-03
 8.5846972e-01 3.2788515e-04 6.2021035e-01 2.3692846e-05 9.1873777e-01
 9.9383092e-01 9.7783923e-01 9.9548006e-01 2.8459996e-02 9.5380080e-01]"
controlled,"[4.7299266e-04 2.6435494e-02 9.6789837e-01 3.7433505e-03 7.0972687e-01
 4.9731135e-04 9.9778670e-01 7.6158655e-01 7.2661847e-02 3.3442676e-03
 9.8055416e-01 9.3425798e-01 8.3875269e-02 1.8042061e-01 4.5906901e-03
 7.1240574e-01 8.3917379e-04 3.5310119e-01 1.3083220e-04 9.3326265e-01
 9.8894596e-01 9.3087828e-01 9.9742246e-01 5.7100654e-02 9.7001100e-01]"
easter,"[7.1147084e-04 8.3563030e-03 9.6553862e-01 1.3398528e-03 9.3727380e-02
 6.6336989e-04 9.9787420e-01 8.8750756e-01 2.8861731e-02 7.8994036e-04
 9.7510028e-01 9.7078431e-01 8.3153844e-03 7.9292268e-02 6.3194931e-03
 8.8704455e-01 5.9663951e-03 4.8659837e-01 9.8049641e-06 7.7371323e-01
 9.9854970e-01 9.9422455e-01 9.9541283e-01 2.2464097e-03 9.8616600e-01]"
holiday,"[2.9093921e-03 1.9935489e-02 9.9182338e-01 4.1574240e-04 3.8126212e-01
 5.7002902e-04 9.9022222e-01 9.5765662e-01 1.2002528e-01 1.7854810e-02
 9.9811620e-01 9.4845265e-01 6.2772930e-03 4.9004158e-01 1.6977489e-02
 9.7752315e-01 1.4142394e-03 1.3468653e-01 2.2897124e-04 8.9019763e-01
 9.1959882e-01 9.9309653e-01 9.9985576e-01 1.0702932e-01 9.9152249e-01]"
stopped,"[9.0628862e-05 1.0108978e-02 9.9237418e-01 4.3655336e-03 2.2763693e-01
 3.2505393e-04 9.9150574e-01 9.4591677e-01 1.3181970e-01 9.7385049e-04
 8.9498580e-01 9.3791854e-01 1.3666368e-01 4.1561726e-01 2.3219883e-03
 9.0540278e-01 2.2107363e-04 7.3602390e-01 1.0159612e-04 7.3371375e-01
 9.3952966e-01 9.8000205e-01 9.9985141e-01 4.8298806e-01 9.9265814e-01]"
favor,"[9.1055036e-04 3.1959027e-02 9.9741304e-01 2.2443235e-03 7.2069168e-02
 1.1447072e-04 9.9661720e-01 9.8857093e-01 1.8206337e-01 1.3492584e-02
 9.7101402e-01 9.3196929e-01 1.9278020e-02 4.2604560e-01 7.5610578e-03
 4.6600825e-01 2.1792650e-03 5.9220213e-01 4.3547153e-03 7.1580553e-01
 9.7369945e-01 9.9195766e-01 9.9843699e-01 1.9355142e-01 9.7295803e-01]"
pour,"[2.0009577e-03 1.7644316e-02 9.8437929e-01 1.0230690e-02 3.1336433e-01
 5.5712461e-04 9.9087131e-01 9.7514999e-01 2.2060242e-01 1.6375005e-02
 9.8311001e-01 8.9757335e-01 1.3299227e-02 4.1592789e-01 7.0827901e-03
 8.8091791e-01 8.4290504e-03 2.5486910e-01 1.4270276e-02 8.2249653e-01
 9.8726159e-01 9.8268980e-01 9.9847031e-01 3.7714618e-01 9.7643733e-01]"
glass,"[2.78353691e-04 2.58600116e-02 9.82489228e-01 6.69449568e-04
 5.87297618e-01 5.12272120e-04 9.94123042e-01 9.71446276e-01
 2.06806362e-02 9.90453362e-03 9.74149466e-01 9.01408195e-01
 6.86487556e-03 3.64771307e-01 2.65955925e-04 8.48192811e-01
 1.54942274e-04 5.60240865e-01 2.22027302e-05 8.73294950e-01
 9.99303877e-01 9.99486446e-01 9.98715758e-01 1.22347146e-01
 9.90588903e-01]"
